"author","comment","commentsCount","pageUrl","replyCount","title","type","videoID","voteCount"
"@niko7722-n1i","​ @braderjunot coba masukin parameter judol dan parcok yg malas berantas, pasti jawabannya beda 😂😂😂","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@niko7722-n1i","​ @satrianingrat9946 berantas judol dipercepat","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@niko7722-n1i","​ @sarsyed4531 kebijakan pemerintah dan ormas pemalak mempengaruhi investor asing masuk.","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@niko7722-n1i","​ @nobodycares-e3g jaman Darmin Nasution judol blm merebak kayak gini. Masih percaya parcok berantas judol?","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@niko7722-n1i","​ @PREDATOR91 kita nepalkan....","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@sharkbite6083","Giman?? 8 tuntutan beinix akhirnya apa??, tuntutan pertama hukuman mati aj bowo g setujuh 😂 clickbaitnya keterlaluan","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@niko7722-n1i","​@user-kqfsjhuHalah.... Selama ini Lo beli barang di betamart dan julimart kembalian 200 perak gak mau diambil 😂😂😂","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@asepabdullatif2735","Kawal terus pak purabaya demi perbaikan ekonomi indonesia majuu","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@niko7722-n1i","​ @msledge9309 otak lo dipake dong.... Jgn asal komen","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@niko7722-n1i","​ @Bob_Pre gak masalah, toh harga kripto ada yg $0,000005","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"1"
"@niko7722-n1i","​ @PREDATOR91 betul... Sertakan NPWP","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@niko7722-n1i","​ @andy_138firdaus5 Lo kira bisa gampang masuk ke negara lain tanpa ijin pengawas angkasa, itu penyelundupan namanya. Bisa² diroket dari jauh sblm masuk negara lain.
Kayak Bu Susi bom nelayan asing","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@niko7722-n1i","​ @mochammadirchamniiqbal3735 utamanya buat berantas judol, uang kartel narkoba dan tangkap koruptor....","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@niko7722-n1i","​ @shasamunib68 lihat kmrn para koruptor yg ditangkap dgn duit berkoper koper. Setelah redenominasi makin banyak terlihat koruptor nongol","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@niko7722-n1i","​ @suprasupra-kk5pi emang yg selama ini nyimpen duit cash yg jumlahnya milyaran gak ditanya dulu asal uangnya saat penukaran uang baru?
Kalo uang di rekening bank mah gampang tinggal hapus 3 nol di rekening 😂😂😂","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@anikdwi337","​ @sarsyed4531 : Kamu Malaydesh IQ 15 pengidap NPD & denial syndrom akut, jelas² gak paham isi konten Bennix dan beri komentar asal mangap hanya karena Bennix pernah ulas ketergadaian negaramu.

Minggir sajalah kau makhluk dinosaurus.","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@anikdwi337","​ @sharpen_key_tone  : emang ada urusan apa sama negara Lo?","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@VALZAZ22","​ @sarsyed4531 
Omong kosong","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@doskibeasudara","​ @twinflowers9977 ya ga bisa,,itu yg di ubah mulai dari 1000-100.000 ,,kalo koin ga berlaku","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@anikdwi337","​ @OplosNesia_You-sv9qo : kenapa juga harus nyebut Malaydesh, negara yang sudah digadaikan sama PM Anoa? Gak ada urusan.

Kamu cuma bisa melihat duit dari sisi kurs, RM lebih tinggi daripada Rp tapi tanpa memahami apa arti ""daya beli"".
Tiket laga sepakbola di Malaydesh RM 40 gak habis terjual karena dibilang kemahalan dan minta diturunkan.

Beda cerita di Senayan; untuk event yang sama, tiket masuk senilai RM 500 habis terjual dalam hitungan jam.

Apa yang laik ditiru dari negara semacam Malaydesh? Rasisnya?
Suka menghina, merendahkan, menyiksa, membunuh atau budaya nyolong, klaim, tukang tuduh, pemalsu dokumen?

Atau dongengan gak masuk akal kompresor semacam Abdul Mu'ati, Reevany Bustami, Awang Sariyan dan Solehah Yaacob itu?

Kalian memang serba gak masuk akal, penderita delusional, pengidap NPD dan denial syndrom yang tingkat keparahannya sudah akut.","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@Imanuelfollowingthepath","​ @permadiiz3349  klo dongo tlg jgn kelewat ngotot klo komen. Bikin malu diri lu sendiri ngok","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@YayaMulyana-c7e","Satuju pisan lur","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@Suharditohadi13485","Redenominasi akan membuat para koruptor berusaha untuk mencegah,sebab uang mrk yg disembunyikan scr cash akan terusik! Bayangin uang milyaran bhkn hingga triliunan akan kluar dari persembunyian untuk ditukar dg uang baru hasil redenominasi! Saat ini mrk akan menggunakan uang tersebut untuk dicuci dg berbagai cara investasi, dititipkan kpd orang lain, ditukarkan dg valas dll. Redenominasi secepatnya itu bagus...bkn ditunda tunda bro!","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"1"
"@sribudipurwanto4671","HARGA DIRI BANGSA om Ben...
Supaya tidak disepelekan orang luar / asing.
Banyak turis yg nge tawain rupiah , nilai rendah banyakan nol","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@ParwantoPlolo","SIAP👍","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@Astri-ci1lb","Setuju sdh gak sabar nih","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@KetawaPedia2901","Sudah dong isi petisi ini mantap","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@yzdas912","Setujuu","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","reply",,"0"
"@BaronSudjarwo","Bajingan koruptor","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@Kusmaryanta63","Lha Purbaya bisa aja punya ide.
Bagaimana denga Prabowo ?","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@ilhamkhairiel","Indonesia setuju dengan Redenomisasi","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@An-zk9is","Waduh, kebijakan ini bener2 harus di pertimbangkan secara matang2. Karena bisa jadi ini kamuflase... Saya sebagai orang awam cuma bisa menyerahkan kepada ahli nya yg benar2 bekerja utk kemakmuran seluruh rakyat Indonesia . Jangan sampai keputusan ini menjadi jebakan halus yg menghancurkan. 😢","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@riedaffa7628","klw misalkan jadi, gimana nasib uang koin bang ben...😅","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@usmanumeng1984","klw jadi nah kita liat nih muka2 maling2 di pemerintahan bakalan bermunculan teriak nolak... prabowo-purbaya di keroyok lagi adu mekanik lgi. 
siapa yg menang? apa kalah lagi kaya whoosh?","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@vlogcha","Yessss","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@HerryKepo","Benar sekali gua kan Kabid PLT .perkim Bawak duit hasil proyek bangunan gua simpan dalam berangkas","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@HerryKepo","Benar sekali gua kan Kabid PLT .perkim Bawak duit hasil proyek bangunan gua simpan dalam berangkas mampus kalian warga Kutai Kartanegara","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@jaymr7043","Mana vidionya kalau menkeu kalau nol dikurangi","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@dedisalmanan9650","Ayo segera belanjakan dan habiskan semua yg koleksi uang rupiah di bawah lantai,,daripada keburu gak laku..😂","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@YTJimz","Hahahaha... Mampuslah kau LUHUT ANJING.","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@NabilMaulana-vb5nc","Di simpen di bank juga ngeri dgn heker byk hecer mobil uang nasabah bank...makanya bingung juga sihh","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@YTJimz","Semtstinya jangan dulu sih dipublik, supaya para mafia, tidak sempat menukar atau membelanjakan uangnya dengan cepat.","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@PrenkyApek","Menurut penilaian abg bennix PLTN itu dampak ekonomi nya apa pulau Bangka...","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@ZakariaJumik","Mudah mudahan ini betul terjadi","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@indonesia-k2k2m","Cepat lah di 2026 jangan 2027  lebih dari itu aku lihat sendiri dibali alat tukar dollar Rp diketawain bule paeah banget,sangat sampah.mohon dipercepat aja","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@MhdJufri95.chennel","Tapi bang klau koruptor pegang duit cash banyak dan sampai viral isu redenominasi ini Bakalalan ada epek ke rupiah 
contoh: bagi yg bayak pegang cash rupiah bakalan ambil tindakan cara lain minsalkan pasti banyak yang menukar rupiah ke ringgit atau SGD sebelum redenominasi itu terjadi bang  
Kita bisa lihat dari sekarang RM 1000 udah tembus ke 4jt lbih gimana kalau kedepannya mungkin semakin banyak angka ringgit yang di beli oleh rupiah ringgitnya semakin kuat bisa aja ke 2026/2027 nanti bisa tembus 6jtan karna koruptornya pada tahun itu duitnya udah nyimpen ke luar negeri secara bertahap 😅","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@totoksugiyanto6906","calon Presiden","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@totoksugiyanto6906","calon Presiden","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@eryawancool8148","Redenominasi nya setuju, tentang shadow economy sangat setuju, tapi 1 hal yg ga setuju, apa angka inflasi kecil yg di release pemerintah & bank sentral itu nyata adanya ?","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@muznid0143","Saya setuju redenominasi secepatnya karna saya tidak mengkonsumsi tempe bacem😂","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@sunthreechannel3814","Hal yang tidak bisa dilakukan menteri ekonomi sebelumnya selama 2 periode bisa dilakukan oleh pak purbaya dalam bbrp bulan...
Bansattt emg..","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@ClarissaHawaSutrisno","Setuju 1000% bang bennix...👍👍👍👍👍
Secepatnya pak Purbaya lakukan...","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@padilbastrad","SAAT NYA BANGKIT INDONESIAKU","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@argoroschanell","Kita orang surabaya, sidoarjo, mojokerto, pasuruan, malang, gresik udah biasa bang mengecilkan nilai uang sudah bertahun2 dalam penyebutan dalam bahasa Jawa arek.. Kalau 1 juta kita bilang nya sewu(seribu) klo 2 juta kita bilang rong ewu (dua ribu) dan seterusnya.. Klo seratus ribu kita bilang aja satos( seratus) tidak pakai kata ribu.. Kayak nya kita orang2 dr daerah ini udah gag bingung malah jadi genah( pas) dalam nilai dan dalam penyebutan😂.","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"1"
"@Millionaire789","Kemana aje si Sri ?","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@anazpertanian","Kalau redenominasi buat kuroptor keok, saya dukung 100%","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@abanarifin-mt6yz","Setuju Bosss , Indonesia Jaya","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@unyilkinoy9798","makasih pencerahannya Bro Bennix","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@mrapolo9946","Redemonisasi takan terjadi catat kata saya ini","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@MarsunAlarifani-yb9rx","gas redominasi","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@benkbenk2997","Ya kalo lihat di negara lain aja udah dari 50 taun yg lalu kalo ngomongin soal angka nol, jadi emang udah ketinggalan jaman duit di indonesia itu, karna emang kebanyakan nol nya 🤣🤣🤣","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@soewarnosoewarno3510","Setuju banget karena saya sudah pernah mengalami sekalk ,mau kedua kalau jadi. 35:39","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@JufrizalM-v8g","Mantap mampus kruptor","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@SitiKhoiriyah-gi7gz","Aku yg orang biasa yg mudeng ekonomi saja paham dengan redenominasi

Ayo pak pur semangat
Anjing menggonggong kafilah berlalu","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@AsyrafuddinAmna","Uang 100, 500 bagaimana nanti?","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@AGILKINGG","Lanjut... Sy ke Mekkah umroh tuker uang rupiah ke mata uang Mekkah. Jauh sedikit... Aduh jadi kurang berani belanja.","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@andielva944","Redenominasi emang joz kami dukung lahir batin","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@andielva944","Segerakan yg baik2 buat rakyat dan negara... matiiik koruptor","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@noelgassing23","Banyak bangsat bangsa yang insecure.","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@ClarissaHawaSutrisno","Jualan saja SDH dipakai : berapa harga?
30 , 50, 100 dll padahal 30,000/50,000/100,000","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@asalmetotchannel1691","Setuju .. agarr ga kebanyakan noll . Pusing","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@zayyinhaidar452","ternyata emang se impactfull itu ternyata, gw pikir bakal susah, ternyata emang susah emang susah sih, tapi bukan karna realisasinya, tapi emang karna banyak penghalangnya. pokonya gw dukung 100% redenominasi lah  👋 👋","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@IvyIvi-sou1","Saya dulu adalah orang yang sempat mendukung Redenominasi pada mata uang  Indonesia 

Dan sampai sekarang saya masih mendukung 1000 jadi 1 itu nol yg di tiada kan / menyederhanakan jumlah akan membuat  nilai pada mata uang itu semakin Berwibawa 

Anda bayangin $1 US itu hampir sekitar 14700- 15000

Nanti jika Redenominasi itu terealisasi  perbandingan nilai 
Dolar Dengan Rupiah itu seperti ini

$1 = 15 rupiah itu lebih baik
 Dari ini  1us - 15000rupiah","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"1"
"@supardiarif3219","Mantap sekali dengan kebijakan menteri keuangan BPK Purbaya Yudhi Sadewa maju terus semoga Allah SWT selalu melindungi BPK Purbaya Yudhi Sadewa","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@nurdiana5907","Sama aja gaji 10.000.000 jadi 10.000","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@Ajieoboss","Rubah z sekalian fisik mata uangnya","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@Garagumilang","Kalo ini setuju bang biar main forex ga perlu lagi pake dolar🤑","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@Feriyanto-d3m","Gasak bang😂","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@adhiwardhana250","Setuju mas bro..... 😊😊😊","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"0"
"@23Bajang_626","Dukungan 1000% utk redenominasi rupiah Indonesia 🇮🇩","6358","https://youtu.be/GRA-0D9PojY?si=RNrPNibbLbVH9BRT","0","REDENOMINASI PURBAYA! Uang Rp1000 Jadi Rp1, Ribuan Triliun Akan Kembali ke Negara!","comment",,"1"
